node,number_of_visits
0805460845,0.0001574
0743201507,0.0001573
0688161499,0.0001573
0446606219,0.0001572
0812927427,0.000157
0811827577,0.0001569
0743204662,0.0001567
068481465X,0.0001566
1880666855,0.0001565
1561707929,0.0001564
155927204X,0.0001564
1886093040,0.0001564
0814404162,0.0001563
0471388823,0.0001563
1555520227,0.0001561
0931432723,0.000156
0312218990,0.000156
0440508339,0.000156
0972020705,0.0001559
0918880416,0.0001559
0618056734,0.0001558
0132638495,0.0001557
0262541165,0.0001555
0345425839,0.0001555
0684818876,0.0001555
0971229007,0.0001554
0874776090,0.0001553
0425081834,0.0001553
1883629004,0.0001552
1565636260,0.0001551
0310402913,0.0001549
0385495285,0.0001548
0062503170,0.0001548
0873642716,0.0001545
0060521961,0.0001544
0471292524,0.0001544
0060006641,0.0001543
067978120X,0.0001541
0891415467,0.0001539
087477876X,0.0001537
0787945269,0.0001535
0385498500,0.0001534
1561700231,0.0001532
0071349243,0.0001531
0071373616,0.000153
1572242957,0.0001529
B00000273U,0.0001529
0915132664,0.0001529
0875848982,0.0001528
0446362999,0.0001525
0913543543,0.0001523
0743520815,0.0001523
0070610487,0.0001522
060980281X,0.0001519
0451200438,0.0001518
0684836599,0.0001517
0140255265,0.0001516
0060958405,0.0001515
0060086769,0.0001515
0471355437,0.0001515
0312111517,0.0001514
0060928883,0.0001514
1573929344,0.0001514
1879237040,0.0001514
0785264787,0.0001513
0972072837,0.0001511
1571741437,0.000151
073571102X,0.000151
0062735098,0.0001509
0007133235,0.0001509
0452273161,0.0001508
1401902103,0.0001507
1573441449,0.0001506
0399524479,0.0001504
1558606580,0.0001504
0965963837,0.0001503
1565544463,0.0001503
0967162408,0.0001503
0425101703,0.0001501
0071363645,0.00015
0451148452,0.00015
0553354566,0.0001498
0553282158,0.0001498
0393321932,0.0001497
0449912248,0.0001496
1576830284,0.0001494
1890132284,0.0001492
0679730028,0.0001492
0142001619,0.0001492
0934968144,0.0001491
0814719414,0.000149
0811816281,0.000149
0814406807,0.0001489
0553379011,0.0001489
0887309429,0.0001488
1899836322,0.0001487
1573241415,0.0001487
0312154291,0.0001487
0140296344,0.0001487
0310215323,0.0001486
0684832488,0.0001485
0935907076,0.0001484
0684830159,0.0001483
0060923091,0.0001481
0875847595,0.000148
0140281584,0.0001479
053312977X,0.0001479
0072294337,0.0001479
080652071X,0.0001478
1886230285,0.0001477
0735202974,0.0001477
0735200491,0.0001477
0787960497,0.0001476
0486264734,0.0001475
0793153883,0.0001471
0060503009,0.0001469
067973807X,0.0001469
0446678317,0.0001468
0809225379,0.0001468
1578512441,0.0001467
0395578205,0.0001466
002862114X,0.0001465
0060006781,0.0001465
0553380265,0.0001465
0070479046,0.0001463
076790088X,0.0001463
0761563520,0.0001463
0465054676,0.0001463
0764554476,0.0001462
0440576474,0.0001462
0793142954,0.0001462
0449912043,0.0001461
1572242310,0.0001461
0743212126,0.0001458
0553563386,0.0001455
019283715X,0.0001455
0071342559,0.0001454
0030270170,0.0001453
027365604X,0.0001453
0028625250,0.0001453
0071387730,0.0001453
0887309577,0.000145
1572580151,0.000145
1403367248,0.0001449
0201353679,0.0001447
1564111296,0.0001447
0806502002,0.0001446
067976867X,0.0001446
1883219507,0.0001445
0875161995,0.0001445
0471172073,0.0001445
0446674257,0.0001444
187842422X,0.0001444
0964383209,0.0001443
1587620014,0.0001443
0875421857,0.0001442
0684840073,0.0001441
0500280770,0.000144
0226457982,0.000144
0201770377,0.000144
0871161990,0.0001439
0471235040,0.0001439
0805064699,0.0001438
0201328046,0.0001438
0440501601,0.0001438
0446394688,0.0001436
0875162584,0.0001436
0671796240,0.0001436
0875160697,0.0001436
1564145387,0.0001436
0314258590,0.0001435
0028643186,0.0001434
0452283612,0.0001433
0130289760,0.0001433
038548755X,0.0001433
078670621X,0.0001431
0072863641,0.0001431
0766813606,0.0001431
0345410149,0.000143
0764550667,0.000143
0070119589,0.000143
0787955140,0.000143
0609607723,0.0001429
1576751724,0.0001428
0915132729,0.0001428
007134795X,0.0001428
0963266705,0.0001427
0789727609,0.0001427
0140096531,0.0001425
0140258779,0.0001425
0875420036,0.0001424
0324042914,0.0001424
1885167571,0.0001424
0070517827,0.0001423
0060930683,0.0001423
1578631351,0.0001423
0887308554,0.000142
1578512506,0.0001418
1564110648,0.0001418
0671796372,0.0001418
0060906820,0.0001417
0684864673,0.0001416
0879803738,0.0001416
0684825325,0.0001415
0072471638,0.0001415
0071398716,0.0001413
1886939268,0.0001413
0814470637,0.0001413
081447909X,0.0001413
0380784432,0.000141
0671868918,0.000141
047103620X,0.000141
0140193286,0.0001409
1578514371,0.0001409
1558743944,0.0001408
0312246668,0.0001407
1571742670,0.0001407
0452280117,0.0001406
0262071940,0.0001406
020155089X,0.0001406
0786865962,0.0001405
080661711X,0.0001405
0071385649,0.0001404
0446674494,0.0001404
0028642104,0.0001404
0684854236,0.0001403
1576751406,0.0001403
0553347594,0.0001402
0446393592,0.0001402
0849942683,0.0001402
0465087868,0.0001401
157224268X,0.00014
0449911950,0.00014
188516727X,0.00014
1891373005,0.0001399
0446678643,0.0001399
0071388966,0.0001398
0070696152,0.0001398
1580082513,0.0001398
0688121195,0.0001397
0963508520,0.0001397
0911226338,0.0001397
0671537245,0.0001397
0060522003,0.0001397
0738201561,0.0001396
1885167474,0.0001396
1564146111,0.0001395
0688175910,0.0001394
0029166837,0.0001394
1885167547,0.0001394
0674002350,0.0001394
0915811375,0.0001394
0805047603,0.0001394
0671201581,0.0001393
0786887400,0.0001392
0471581054,0.0001391
1899836713,0.000139
0971101302,0.0001389
0671743228,0.0001389
0787940216,0.0001389
0787960845,0.0001389
0226451178,0.0001389
0195158695,0.0001388
0471109460,0.0001386
1885167520,0.0001386
1888670304,0.0001386
0449911772,0.0001385
0028642635,0.0001385
0688160905,0.0001384
0874831512,0.0001381
0967450616,0.000138
0618046720,0.0001379
0136891268,0.0001379
0071387102,0.0001378
0471548944,0.0001378
047138254X,0.0001378
1885538901,0.0001378
0446677000,0.0001377
156052474X,0.0001377
0679406840,0.0001377
0446530476,0.0001377
0674328035,0.0001377
0761563512,0.0001377
055357485X,0.0001377
0787951722,0.0001376
0762705124,0.0001376
0465037712,0.0001376
1563150883,0.0001374
0970302207,0.0001374
0787943711,0.0001373
0393317900,0.0001373
185984362X,0.0001373
0028644247,0.0001372
1578632471,0.0001372
0134588940,0.0001371
0609805843,0.0001371
0805020411,0.0001371
0517884003,0.0001371
0965521001,0.000137
0875162606,0.000137
0393318885,0.0001369
0735711518,0.0001369
1928782078,0.0001369
0766813649,0.0001369
1551800594,0.0001367
0446530506,0.0001367
1580621376,0.0001365
0312169140,0.0001365
0814406491,0.0001365
0887309348,0.0001365
0915811030,0.0001363
0842359184,0.0001363
1572307188,0.0001362
0965243303,0.0001361
0873641019,0.0001361
0195069978,0.0001361
0534551335,0.0001354
1591020131,0.0001353
0310221714,0.0001353
0735202206,0.0001352
0875848419,0.0001352
0071355472,0.0001352
0070653380,0.0001351
068481868X,0.0001351
0929652010,0.0001351
1569801649,0.0001349
088289126X,0.0001348
155709103X,0.0001347
084423169X,0.0001347
0767906594,0.0001345
0452283698,0.0001344
0684801388,0.0001344
0785271929,0.0001343
0140278796,0.0001343
0963209116,0.0001343
0449901998,0.0001342
0875166555,0.0001342
0471380717,0.0001341
0449907848,0.0001341
0071347070,0.0001341
1573922390,0.0001341
0520236742,0.000134
1561705012,0.0001339
0812694120,0.0001339
1559633891,0.0001338
0195115422,0.0001338
0941188280,0.0001338
0964398818,0.0001338
0961599596,0.0001338
0446673862,0.0001338
0345345053,0.0001337
0071385290,0.0001336
157851181X,0.0001336
0876304420,0.0001335
067976268X,0.0001335
0876044577,0.0001334
0449218783,0.0001334
0875167233,0.0001332
0970273193,0.0001331
1578630266,0.0001331
0948390794,0.000133
0131025716,0.000133
0883472996,0.0001326
0192880519,0.0001326
0312118856,0.0001324
0062516043,0.0001324
0970452519,0.0001323
0814405185,0.0001323
068817986X,0.0001323
0451526201,0.0001322
1557091420,0.0001321
0814478263,0.0001321
1564968677,0.0001321
0471273473,0.000132
0451167724,0.0001319
087728069X,0.0001318
1561703427,0.0001318
087516076X,0.0001318
0465006965,0.0001318
0830718621,0.0001316
0735201404,0.0001316
0471392286,0.0001316
0875166563,0.0001316
0875162762,0.0001315
0787295493,0.0001314
0070610495,0.0001313
0875160786,0.0001313
1565113209,0.0001313
0061044482,0.0001313
0553379321,0.0001313
0890872465,0.0001313
1576600998,0.0001312
039373093X,0.0001312
0060652942,0.0001312
1585420735,0.000131
0133815269,0.000131
1566251621,0.0001309
0807047090,0.0001309
0066620856,0.0001309
1577314107,0.0001308
074323782X,0.0001307
0262621045,0.0001307
1576751546,0.0001307
0684800519,0.0001306
0684835827,0.0001305
1561703850,0.0001305
0465054803,0.0001303
0345423593,0.0001303
1891400444,0.0001302
0933291213,0.0001302
0865475458,0.0001301
0312155220,0.00013
156170671X,0.00013
1591840015,0.0001299
0471173991,0.0001299
1572243503,0.0001299
1577311701,0.0001299
1881052869,0.0001297
156170315X,0.0001296
0446670200,0.0001296
0759642982,0.0001296
0941831957,0.0001296
0201339897,0.0001296
0060977582,0.0001294
1580622720,0.0001294
0684842033,0.0001293
1568600615,0.0001292
0273649302,0.0001292
1890651109,0.0001292
0805072799,0.0001292
0062516353,0.000129
1585421952,0.000129
1564145220,0.000129
1557094713,0.000129
0395608449,0.0001289
0062504061,0.0001289
0873648528,0.0001288
0875166407,0.0001288
0520076699,0.0001288
1557869405,0.0001287
0060938455,0.0001286
0451158857,0.0001286
0465026567,0.0001285
1561703869,0.0001284
0806512687,0.0001284
0066211654,0.0001282
0971483817,0.0001282
0125184069,0.0001282
0787963852,0.0001281
0446691348,0.000128
0062516523,0.000128
0658000640,0.0001279
1565077822,0.0001279
0345441494,0.0001279
0684833328,0.0001278
0771007507,0.0001277
0898628210,0.0001276
0931580617,0.0001274
0961830905,0.0001273
0192893203,0.0001273
0375754776,0.0001273
0425150763,0.0001272
155874259X,0.0001272
0764553631,0.0001272
1558506004,0.0001272
1551803062,0.0001272
0875166148,0.0001271
0875421202,0.000127
0310215668,0.0001269
0072895438,0.0001269
0385485662,0.0001267
091581112X,0.0001265
0060916044,0.0001264
0471145742,0.0001264
0312141416,0.0001263
0762103310,0.0001263
0471212644,0.0001262
0122603818,0.0001262
0071373322,0.0001261
0887308511,0.0001261
0140109862,0.000126
1885167504,0.000126
0764551760,0.0001259
1572241071,0.0001259
0963937170,0.0001259
0425165809,0.0001258
0066619912,0.0001258
0972345108,0.0001258
0060931108,0.0001257
158542157X,0.0001257
0140444955,0.0001257
1567181031,0.0001256
0761923578,0.0001256
0446676675,0.0001256
1571740872,0.0001255
0814477844,0.0001255
0761520112,0.0001255
047113046X,0.0001255
1886433186,0.0001254
0471061859,0.0001254
1572240016,0.0001253
0812930371,0.0001252
0307440850,0.0001252
1557388938,0.0001252
158297120X,0.0001251
0762404019,0.0001251
189127905X,0.000125
1582341338,0.0001249
0471431516,0.0001248
0553381407,0.0001248
1559274638,0.0001248
0520234731,0.0001248
0966431537,0.0001247
006251587X,0.0001247
1558504206,0.0001247
1568304331,0.0001246
0972572007,0.0001246
0375407715,0.0001245
0440224489,0.0001244
0385301898,0.0001243
1578518377,0.0001242
0226852180,0.0001242
0060928123,0.0001242
0060956526,0.0001241
0425171566,0.000124
0071342532,0.000124
0875425011,0.0001239
0226245322,0.0001239
0679740422,0.0001239
0738700932,0.0001239
0471355941,0.0001239
0195101073,0.0001239
0793169380,0.0001238
1578512050,0.0001238
0787963887,0.0001238
0940450291,0.0001237
0684855275,0.0001237
0060957859,0.0001237
0395502209,0.0001237
0471350850,0.0001237
0873378636,0.0001237
0972647406,0.0001236
0471414069,0.0001236
0140444289,0.0001236
0449147991,0.0001236
046505434X,0.0001235
1891984330,0.0001235
0671673521,0.0001235
0679761659,0.0001234
0393323528,0.0001234
0786869143,0.0001233
0964106515,0.0001233
0195132653,0.0001232
157660084X,0.0001232
0201748673,0.0001232
0875163009,0.0001231
0471061808,0.0001231
0931580242,0.000123
0684832569,0.000123
0966431502,0.000123
1578511240,0.000123
073571245X,0.000123
0451159314,0.0001229
0028629558,0.0001229
0471321591,0.0001229
0938636294,0.0001229
0877733759,0.0001229
0471247014,0.0001228
0130081159,0.0001228
1891929194,0.0001227
0738701920,0.0001227
068482681X,0.0001227
0385312113,0.0001227
0684827905,0.0001227
0071364307,0.0001226
0761513698,0.0001226
0822020599,0.0001226
0471326054,0.0001226
0553379798,0.0001225
039586061X,0.0001225
0451524802,0.0001225
0446676543,0.0001224
0395742838,0.0001224
0415285941,0.0001224
0918880440,0.0001223
1879237741,0.0001223
0789478366,0.0001223
0029177766,0.0001222
0070466491,0.0001222
0679736395,0.0001222
0787901830,0.0001221
0446610860,0.000122
0192824252,0.0001219
0312963416,0.0001219
0449004392,0.0001218
0883473232,0.0001218
0452281113,0.0001218
0130265543,0.0001218
1887229094,0.0001217
047112138X,0.0001216
1559271949,0.0001215
096326673X,0.0001215
1571742727,0.0001214
0066620708,0.0001213
0897933818,0.0001212
0849938864,0.0001212
0140263284,0.0001212
0071418539,0.0001212
1567184464,0.0001212
0964629100,0.0001212
0761125957,0.0001212
1582700206,0.0001211
0786304553,0.000121
0132572478,0.000121
0887306004,0.0001209
0671765469,0.0001209
0963266748,0.0001208
0415226759,0.0001208
0814479405,0.0001207
1899836527,0.0001207
1881052818,0.0001205
0887305946,0.0001205
1551801000,0.0001205
0553281828,0.0001204
156414500X,0.0001204
0471242098,0.0001204
0395908752,0.0001203
0912576022,0.0001203
0759614318,0.0001203
0761514414,0.0001203
0804743851,0.0001202
0793154154,0.0001202
1578518040,0.0001202
0789467682,0.0001201
082259689X,0.0001201
0761504397,0.0001201
087542791X,0.00012
0671575945,0.00012
0553347500,0.0001199
0966170210,0.0001199
1576833216,0.0001199
1587360942,0.0001199
0684851938,0.0001198
1878424300,0.0001197
0786705973,0.0001197
0823058573,0.0001196
1555520294,0.0001196
1878424211,0.0001196
0743525213,0.0001195
0440506158,0.0001195
0743445694,0.0001194
0321112555,0.0001194
038550635X,0.0001193
0060932503,0.0001192
9992267429,0.0001192
0722538685,0.0001191
1565923510,0.000119
0345434978,0.0001189
047139887X,0.0001188
0806621516,0.0001188
0380756072,0.0001188
087477635X,0.0001188
0789493624,0.0001187
0028636376,0.0001187
0875163106,0.0001187
0971907609,0.0001186
0446527556,0.0001186
0071364293,0.0001186
0738205923,0.0001186
0890876231,0.0001185
0970071000,0.0001184
0671894870,0.0001183
081447926X,0.0001182
086571312X,0.0001181
0840744641,0.0001181
0060988339,0.000118
0743227298,0.000118
068482437X,0.0001179
0786887788,0.0001178
0071422137,0.0001177
0072553391,0.0001177
0967209803,0.0001176
0814477232,0.0001176
0446393568,0.0001176
0966571924,0.0001176
0312119119,0.0001176
0029227917,0.0001175
1551802074,0.0001174
0764550934,0.0001173
1578514878,0.0001172
019511552X,0.0001172
0425161692,0.0001172
0684850338,0.0001172
067162752X,0.0001171
0750655542,0.0001171
0345439163,0.0001171
0471327336,0.0001171
015601100X,0.000117
0071347674,0.0001168
0764516558,0.0001168
1561701653,0.0001167
078688777X,0.0001167
0972782109,0.0001166
1580911080,0.0001166
0764553097,0.0001165
0226816273,0.0001165
1564146413,0.0001164
0425166791,0.0001164
0764551442,0.0001164
0743451473,0.0001163
0809228386,0.0001163
0887309593,0.0001163
0226065685,0.0001163
0787946990,0.0001163
0324114524,0.0001162
0793146003,0.0001162
1559634766,0.0001162
0534204066,0.000116
0385479425,0.000116
0970919506,0.000116
0814405975,0.0001159
0060512784,0.0001158
1899836357,0.0001158
0805051511,0.0001158
1561705373,0.0001157
0875849075,0.0001156
0609609505,0.0001156
0517883015,0.0001156
0963837281,0.0001155
0789480026,0.0001155
0875848850,0.0001154
0553380141,0.0001153
0029170451,0.0001153
0785265961,0.0001152
0201441950,0.0001152
0061096865,0.0001152
0671687425,0.0001152
048620295X,0.0001151
0321013492,0.0001151
0465069908,0.0001151
1402200021,0.000115
157129046X,0.000115
0809232618,0.0001149
0142001783,0.0001148
0273650165,0.0001148
0965568237,0.0001148
1576751457,0.0001148
0840744196,0.0001148
093696507X,0.0001148
0324164858,0.0001147
0192854097,0.0001147
0915811561,0.0001147
1891686062,0.0001147
0966103254,0.0001146
0964859009,0.0001146
0312866593,0.0001146
0440508452,0.0001146
0761512691,0.0001146
0871402114,0.0001145
0471248886,0.0001145
0766813622,0.0001145
0972108106,0.0001145
1559272813,0.0001144
047120367X,0.0001144
0393316823,0.0001144
0684825457,0.0001143
0684833387,0.0001142
0964729881,0.0001142
0793155606,0.0001142
0324059795,0.0001141
0312956878,0.0001141
0761513116,0.0001141
067163514X,0.0001141
