Product_id;Product_title;Final_year_review_count;Total_review_count;Average_rating;;
078610287X;Story of Philosophy;7;53;5;;
0060931175;The Field The Quest for the Secret Force of the Universe;7;32;4.5;;
0140282025;The Age of Spiritual Machines When Computers Exceed Human Intelligence;7;166;4;;
0393324397;Globalization and Its Discontents;7;79;4;;
1859848982;The Communist Manifesto A Modern Edition;7;210;3.5;;
0380002450;Awakening;7;300;4;;
0471431516;Mastering the Complex Sale How to Compete and Win When the Stakes are High;7;19;4.5;;
0140432051;The Origin of Species by Means of Natural Selection The Preservation of Favored Races in the Struggle for Life Penguin Classics;7;59;4;;
0806522755;Wicca for Life The Way of the Craft From Birth to Summerland;7;13;3;;
0471263664;A Branded World Adventures in Public Relations and the Creation of Superbrands;7;29;4;;
0877739986;Book of Five Rings Shambhala Pocket Classics;7;90;4.5;;
0394572300;A Year In Provence;7;106;4.5;;
0806505494;Age of Reason;7;88;4.5;;
044653045X;Feynman s Rainbow A Search for Beauty in Physics and in Life;7;35;4;;
0972446222;Crucial Conversations Tools for Talking When Stakes are High;7;57;4.5;;
1890035017;The Cure for All Diseases;7;84;4;;
1559273917;Napoleon Hill s Keys to Success The 17 Principles of Personal Achievement;7;18;5;;
1555713505;Successful Network Marketing for the 21st Century PSI Successful Business Library;7;10;4;;
1566091594;The Non Designer s Design Book;7;149;4.5;;
067120159X;Story of Philosophy Touchstone Books Paperback;7;53;5;;
B00009MGQ1;New Sacred Cow;7;66;4.5;;
0385299850;The Art of War;7;239;4.5;;
0195015401;The Art of War UNESCO Collection of Representative Works;7;239;4.5;;
0808577697;The Story of Philosophy The Lives and Opinions of the World s Greatest Philosophers;7;53;5;;
0393956164;The Communist Manifesto Norton Critical Editions;7;210;3.5;;
0465054803;A Mathematician Plays the Stock Market;7;58;3.5;;
0761513116;The Wealthy Barber Updated 3rd Edition;7;63;4.5;;
0393978672;The Origin of Species Revised Edition Abridged;7;59;4;;
0553214063;The Communist Manifesto Napier Judd Series;7;210;3.5;;
0670882178;The Age of Spiritual Machines When Computers Exceed Human Intelligence;7;166;4;;
0070561311;Financial Shenanigans How to Detect Accounting Gimmicks Fraud in Financial Reports;7;23;4.5;;
0471387371;Self Coaching How to Heal Anxiety and Depression;7;48;4.5;;
0071374981;Triumph Over Shyness Conquering Shyness Social Anxiety;7;8;4.5;;
0393092194;The Origin of Species;7;59;4;;
074352599X;Fierce Conversations Achieving Success at Work in Life One Conversation at a Time;7;18;4;;
0070511136;SPIN Selling;7;57;4.5;;
0871136643;The Lucifer Principle A Scientific Expedition into the Forces of History;7;110;3.5;;
0670031240;Fierce Conversations Achieving Success at Work in Life One Conversation at a Time;7;18;4;;
1559270888;A Book of Five Rings The Classic Text of Principles Craft Skill and Samurai Strategy that Changed the American Way of Doing Business;7;90;4.5;;
0395631246;Getting to Yes Negotiating Agreement Without Giving In;7;81;4.5;;
0486425576;The Art of War;7;239;4.5;;
0967155304;If It Doesn t Go Up Don t Buy It;7;98;5;;
0743451473;The Rules for Online Dating Capturing the Heart of Mr Right in Cyberspace;7;36;3;;
0451627768;The Origin of Species Mentor;7;59;4;;
1590400194;The Art of War;7;239;4.5;;
1570627487;The Book of Five Rings Shambhala Classics;7;90;4.5;;
0312285191;The Girls Guide to Surviving a Break Up;7;30;3.5;;
1565112601;Spin Selling;7;57;4.5;;
0028639456;Complete Idiot s Guide to Wicca and Witchcraft;7;84;4.5;;
0060927488;A Return to Love Reflections on the Principles of A Course in Miracles;7;101;4.5;;
0874774241;The New Drawing on the Right Side of the Brain;7;91;4.5;;
0071382313;Guerrilla Pr Wired Waging A Successful Publicity Campaign On Line Offline And Everywhere In Between;7;26;3.5;;
0743526937;Getting to Yes How to Negotiate Agreement Without Giving In;7;81;4.5;;
0446528382;Jack Straight from the Gut;7;235;3.5;;
0967572304;Women Maxim s Unauthorized Guide;7;8;4;;
1587620685;Term Sheets Valuations A Line by Line Look at the Intricacies of Venture Capital Term Sheets Valuations Bigwig Briefs;6;12;5;;
0767902254;Inc Yourself How to Profit By Setting Up Your Own Corporation Completely Revised 9th Edition Inc Yourself How to Profit by Setting Up Your Own Corporation Paperback;6;31;4.5;;
0879757051;Wealth of Nations Great Minds Series;6;52;4;;
0684846349;Molecules Of Emotion The Science Behind Mind Body Medicine;6;70;3.5;;
0787908606;Customer Loyalty How to Earn It How to Keep It 1st Edition;6;13;5;;
0028643763;The Complete Idiot s Guide To Amazing Sex 2nd Edition;6;27;4.5;;
0425098478;The One Minute Manager;6;102;4;;
0060081988;The Fall of Advertising and the Rise of PR;6;60;3;;
0310236487;Surprising Insights from the Unchurched and Proven Ways to Reach Them;6;13;4.5;;
0425099997;The Psychology of Winning;6;20;5;;
019516573X;Writing Alone and With Others;6;14;5;;
076153413X;The Women s Home Based Business Book of Answers;6;8;4;;
006000973X;Cook s Tour CD A In Search of the Perfect Meal;6;93;4;;
1580622003;Minding Her Own Business The Self Employed Woman s Guide to Taxes and Recordkeeping;6;19;4.5;;
0613140982;The Power of Positive Thinking;6;102;4;;
0865970084;An Inquiry into the Nature and Causes of the Wealth of Nations;6;52;4;;
0735712638;Designing CSS Web Pages;6;36;3.5;;
0596001967;Web Design in a Nutshell;6;93;4.5;;
0671510738;The One Minute Manager;6;102;4;;
0743526007;Fierce Conversations Achieving Success at Work in Life One Conversation at a Time;6;17;4;;
0876306504;Self Hypnosis The Complete Manual for Health and Self Change;6;11;4;;
0029177766;Armchair Economist Economics And Everyday Experience;6;41;4;;
0691018545;On War;6;44;4;;
0948390557;As A Man Thinketh;6;100;5;;
074350917X;The One Minute Manager;6;102;4;;
1559945532;A Return to Love;6;100;4.5;;
0380814609;Kim Empty Inside The Diary of an Anonymous Teenager;6;30;3.5;;
157856512X;Thorn in My Heart;6;23;4;;
0670879835;Orbiting the Giant Hairball A Corporate Fool s Guide to Surviving With Grace;6;78;4.5;;
0140444270;On War Penguin Classics;6;44;4;;
0471410144;Multiple Streams of Internet Income;6;61;3.5;;
0471121045;Against the Gods The Remarkable Story of Risk;6;119;4;;
0452281881;e;6;84;4.5;;
1582970912;Complete Guide to Self Publishing Everything You Need to Know to Write Publish Promote and Sell Your Own Book Self Publishing 4th Edition;6;97;4.5;;
0874775043;The Now Habit;6;41;4.5;;
0671577441;MOLECULES OF EMOTION CASSETTE Why You Feel The Way You Feel;6;70;3.5;;
0738204005;Coal A Human History;6;17;4;;
0971580804;How to Attract Asian Women;6;34;3.5;;
0671799037;The Power of Positive Thinking;6;102;4;;
0553528734;Fish A Remarkable Way to Boost Morale and Improve Results;6;174;3.5;;
1564146111;Inc Yourself How to Profit by Setting up Your Own Corporation;6;31;4.5;;
0937539562;As a Man Thinketh Life Changing Classics Ser;6;100;5;;
0072314486;Study Guide for use with Managerial Economics and Organizational Architecture;6;8;4;;
0321130073;HTML for the World Wide Web with XHTML and CSS Visual QuickStart Guide Fifth Edition;6;484;4.5;;
0060516402;Built to Last Successful Habits of Visionary Companies Harper Business Essentials;6;108;4.5;;
0786866020;Fish A Remarkable Way to Boost Morale and Improve Results;6;174;3.5;;
0679751114;Hotel Pastis A Novel of Provence;6;22;4.5;;
1567183603;Psychic Development for Beginners An Easy Guide to Releasing and Developing Your Psychic Abilities For Beginners;6;41;4.5;;
0688014291;The One Minute Manager Anniversary Ed The World s Most Popular Management Method;6;102;4;;
0743507800;The Power Of Positive Thinking A Practical Guide To Mastering The Problems Of Everyday Living;6;102;4;;
0072314478;Managerial Economics and Organizational Architecture;6;8;4;;
0671212095;How to Read a Book;6;75;4.5;;
0887306713;Built to Last Successful Habits of Visionary Companies;6;108;4.5;;
0941188442;The Script Selling Game A Hollywood Insider s Look at Getting Your Script Sold and Produced;6;20;5;;
0471295639;Against the Gods The Remarkable Story of Risk;6;119;4;;
0783895445;Fish A Remarkable Way to Boost Morale and Improve Results G K Hall Large Print Inspirational Series;6;174;3.5;;
0762412550;The Power of Positive Thinking;6;102;4;;
0963869558;Phantom Soldier The Enemy s Answer to U S Firepower;6;18;5;;
1579121659;Jacques Pepin s Complete Techniques;6;15;4;;
0786101946;On War;6;44;4;;
0887307396;Built to Last Successful Habits of Visionary Companies;6;108;4.5;;
087516000X;As a Man Thinketh;6;100;5;;
047121888X;Multiple Streams of Internet Income;6;61;3.5;;
1586635603;The Art of War;6;10;3.5;;
1572701331;Endurance Shackleton s Incredible Voyage;6;349;5;;
0893842818;Masterful Coaching Extraordinary Results by Impacting People and the Way They Think and Work Together;6;17;4.5;;
157851522X;Momentum How Companies Become Unstoppable Market Forces;6;9;4.5;;
1402200552;Coward s Guide to Conflict Empowering Solutions for Those Who Would Rather Run Than Fight;6;18;4.5;;
0671581864;The Power Of Positive Thinking The;6;102;4;;
0385478542;Survival of the Prettiest;6;63;4;;
0925480533;The Photoreading Whole Mind System;6;115;3;;
067940564X;Wealth of Nations Everyman s Library Series;6;52;4;;
1403308411;Dare to Ask What Men and Women Really Want to Know about the Opposite Sex;6;12;4.5;;
0312972091;Renewal The Anti Aging Revolution;6;19;4.5;;
140250862X;The Art of War;6;10;3.5;;
0312310846;The Complete A hole s Guide to Handling Chicks;6;45;4.5;;
0737302658;Post Traumatic Stress Disorder Sourcebook;6;16;5;;
0671520679;The Psychology of Winning;6;20;5;;
076240969X;AS A MAN THINKETH;6;100;5;;
1580082319;How Wal Mart is Destroying America and The World and What You Can Do About It;6;46;3.5;;
0786860707;The Illusion of Life Disney Animation;6;34;5;;
1403370192;He Never Called Again;6;59;4;;
0910311641;New World Order The Ancient Plan of Secret Societies;6;26;4;;
1582341400;A Cook s Tour;6;93;4;;
188516730X;Customer Satisfaction Is Worthless Customer Loyalty Is Priceless How to Make Customers Love You Keep Them Coming Back and Tell Everyone They Know;6;57;4;;
0964191601;Fuck You Heroes Glen E Friedman Photographs 1976 1991;6;15;4;;
0375415467;DNA The Secret of Life;6;21;5;;
0671576461;Against the Gods The Remarkable Story of Risk;6;119;4;;
0960170618;Power Reading The Best Fastest Easiest Most Effective Course on Speedreading and Comprehension Ever Developed;6;40;4;;
1578565375;Every Young Man s Battle Strategies for Victory in the Real World of Sexual Temptation The Every Man Series;6;30;4;;
0694514799;Built to Last Successful Habits of Visionary Companies;6;108;4.5;;
0671635301;The POWER OF POSITIVE THINKING;6;102;4;;
0262541157;Out of the Crisis;6;33;4.5;;
0960170626;Absolute Speed Reading with Power Reading;6;40;4;;
0967386209;Stock Trading Wizard Advanced Short Term Trading Strategies for Swing and Day Trading;6;58;4;;
0691056579;On War;6;44;4;;
1580625371;Knock Em Dead 2002 Knock em Dead;6;9;5;;
0898799279;Characters and Viewpoint Elements of Fiction Writing;6;49;4.5;;
0060927585;From Panic to Power Proven Techniques to Calm Your Anxieties Conquer Your Fears and Put You in Control of Your Life;6;65;4.5;;
0894803123;Ben Jerry s Homemade Ice Cream Dessert Book;6;88;4.5;;
0679424733;The Wealth of Nations Modern Library;6;52;4;;
0684831872;Molecules of Emotion The Science Behind Mind Body Medicine;6;70;3.5;;
1576750949;Leadership and Self Deception Getting Out of the Box;6;87;4.5;;
0805070893;Why People Believe Weird Things Pseudoscience Superstition and Other Confusions of Our Time;6;110;3.5;;
0787960845;Masterful Coaching;6;17;4.5;;
0883781042;The Isis Papers;6;105;3.5;;
0898796466;The Complete Guide to Self Publishing Everything You Need to Know to Write Publish Promote and Sell Your Own Book 3rd edition;6;97;4.5;;
0394298918;The One Minute Manager The Quickest Way to Increase Your Own Prosperity;6;102;4;;
0960170642;Power Reading Course Book with Audio Countdown Timing CD The Best Fastest Easiest Most Effective Course on Speedreading and Comprehension Ever Developed;6;40;4;;
0963515004;The Skinny Rules Start to Get Skinny in Just 24 Hours With These 7 Simple Rules;6;21;3.5;;
0679783369;The Wealth of Nations Modern Library Classics;6;52;4;;
0895263351;The Wealth of Nations Conservative Leadership Series;6;52;4;;
0399128298;As a Man Thinketh Family Inspirational Library;6;100;5;;
1581150172;Selling Graphic Design Second Edition;6;16;3.5;;
0345337581;The Memory Book The Classic Guide to Improving Your Memory at Work at School and at Play;6;50;4.5;;
0618335404;A Devil s Chaplain Reflections on Hope Lies Science and Love;6;42;4;;
0882791346;The Shadows of Power The Council on Foreign Relations and the American Decline;6;27;4.5;;
8479534486;Fish Spanish Language Edition;6;174;3.5;;
0452283833;Stop Getting Dumped All You Need to Know to Make Men Fall Madly in Love with You and Marry The One in 3 Years or Less;6;49;3.5;;
0449911470;The Power of Positive Thinking;6;102;4;;
0449214931;The Power of Positive Thinking;6;102;4;;
0694515957;From Panic to Power;6;65;4.5;;
0060566108;Built to Last Successful Habits of Visionary Companies;6;108;4.5;;
0060012781;A Cook s Tour Global Adventures in Extreme Cuisines;6;93;4;;
0060984384;Our Kind of People Inside America s Black Upper Class;6;231;3;;
1578518261;How Customers Think Essential Insights into the Mind of the Market;6;32;4.5;;
0679420436;On War Everyman s Library Cloth;6;44;4;;
0684803313;MAXIMUM ACHIEVEMENT STRATEGIES AND SKILLS THAT WILL UNLOCK YOUR HIDDEN POWERS TO SUCCEED;6;60;4.5;;
1576751740;Leadership and Self Deception Getting Out of the Box;6;87;4.5;;
0953881024;Alice in Wonderland and the World Trade Center Disaster;6;61;4;;
0787963887;Customer Loyalty How to Earn It How to Keep It New and Revised Edition;6;13;5;;
0787908703;The Narcissistic Family Diagnosis and Treatment;5;19;5;;
0684850028;Write It Down Make It Happen Knowing What You Want And Getting It;5;69;4.5;;
1561708445;Sanctuary The Path to Consciousness;5;33;4;;
0970643500;Retail Success;5;7;4.5;;
0743214285;Why Is It Always About You Saving Yourself from the Narcissists in Your Life;5;30;4;;
0671682288;The Wisdom of Florence Scovel Shinn;5;43;5;;
1578564476;Mad Mary A Bad Girl from Magdala Transformed at His Appearing;5;6;4.5;;
0671694030;More Wealth Without Risk;5;80;4.5;;
0024096903;Mill On Liberty The Library of Liberal Arts;5;20;4.5;;
0324019874;Organization Development Change With Infotrac;5;7;2.5;;
0060506083;The Complete C S Lewis Signature Classics COLLECTED LETTERS OF C S LEWIS;5;13;5;;
0847823784;Shooting Bears The Adventures of a Wildlife Photographer;5;12;5;;
087542791X;To Ride a Silver Broomstick New Generation Witchcraft;5;363;3.5;;
1879364441;The Memory Jogger II;5;7;4.5;;
0806927798;The Illustrated Guide To Wicca;5;8;4.5;;
034537410X;Exploring the World of Lucid Dreaming;5;40;4.5;;
0071375007;Managing Einsteins Leading High Tech Workers in the Digital Age;5;15;4;;
1567181651;Dancing With Dragons Invoke Their Ageless Wisdom Power;5;44;4;;
0787960497;High Impact Consulting How Clients and Consultants Can Work Together to Achieve Extraordinary Results Completely Revised and Updated;5;10;5;;
0316321001;The Generals War The Inside Story of the Conflict in the Gulf;5;15;4.5;;
